Al Amal Station_Urban Station_RCRC AIR Quality Monitoring Network.,,,,,,,,,,,,,,,,,,,
Dates ,ADA_08 - 08_AP mbar      ,ADA_08 - 08_AT degreC    ,ADA_08 - 08_BENZ ppb       ,ADA_08 - 08_CO ppm       ,ADA_08 - 08_EBEN ppb       ,ADA_08 - 08_MPXY ppb       ,ADA_08 - 08_NO ppb       ,ADA_08 - 08_NO2 ppb       ,ADA_08 - 08_NOX ppb       ,ADA_08 - 08_03 ppb       ,ADA_08 - 08_OXYL ppb       ,ADA_08 - 08_PM10 ug/m3     ,ADA_08 - 08_PM25 ug/m3     ,ADA_08 - 08_RH %         ,ADA_08 - 08_SO2 ppb       ,ADA_08 - 08_SR W/m2      ,ADA_08 - 08_TOLU ppb       ,ADA_08 - 08_WD degre     ,ADA_08 - 08_WS m/s       
10/11/2024 21:00,981.1,25.94,3.45,0.46,2.31,6.92,22.4,42.6,65,3.6,2.52,113.5,19.3,25.32,2,0,16.54,68.5,0.78
10/11/2024 22:00,981.1,25.05,4.01,0.49,1.36,4.61,20.4,40.8,61.2,3.83,1.57,108.3,17.4,27.1,2.3,0,12.66,65.8,0.8
10/11/2024 23:00,981.1,24.23,2.38,0.36,0.87,3,10.4,39.8,50.2,5.39,1.09,121,22.8,28.78,2.1,0,8.09,71.1,0.73
10/12/2024 0:00,980.9,23,2.22,0.38,1.49,4.88,11.9,44.9,56.7,4.81,1.8,114.2,19.8,31.86,2,0,10.91,77.2,0.48
11/11/2024 1:00,980.7,22.64,2.37,0.5,1.1,3.59,6.9,44.2,51.2,9.71,1.29,108.9,22.1,33.73,1.3,0,7.38,62.8,0.62
11/11/2024 2:00,980.5,22.13,1.74,0.39,0.52,1.65,0.9,37.6,38.5,18.26,0.6,101,25.4,38.36,-0.4,0,4.41,79.3,0.57
11/11/2024 3:00,980.6,21.27,1.36,0.27,0.4,1.2,0.8,31.3,32.1,19.64,0.45,96.9,24.5,45.28,-1.6,0,3.64,88,0.4
11/11/2024 4:00,980.7,20.76,1.34,0.27,0.76,2.3,0.7,27,27.7,20.9,0.8,76.3,21.3,47.94,-1.5,0,4.39,90.3,0.53
11/11/2024 5:00,980.8,19.56,1.29,0.31,0.8,2.15,3.2,41.4,44.5,9.73,0.73,81.3,28.8,53.74,-1.6,0,4.17,82.1,0.32
11/11/2024 6:00,981.1,19.07,1.62,0.65,1.21,2.89,47.2,53.5,100.7,5.25,0.97,96.1,37.1,56.54,-1.4,0,5.06,55.3,0.35
11/11/2024 7:00,981.4,19.38,6.36,1.13,3.17,8.39,75.4,57,132.4,2.84,3.18,101.4,36.2,57.08,0.1,19.2,18.37,72.5,0.23
11/11/2024 8:00,981.8,21.61,7.96,1.52,4.29,11.63,88,58.1,146.1,4.07,4.46,112.8,32.8,49.88,0.9,70.8,22.81,23.6,0.27
11/11/2024 9:00,982.1,23.94,4.16,0.77,2.84,7.78,13.7,42.6,56.2,17.58,2.9,135.2,44.4,40.91,1.9,248.6,11.58,70.8,0.53
11/11/2024 10:00,982.1,25.63,3.04,0.7,2.09,5.72,10.8,40.4,51.2,25.86,2.04,128,47.8,37.29,3.1,266,8.45,61.1,0.56
11/11/2024 11:00,981.6,27.06,2.67,0.6,1.42,3.77,8,29.7,37.7,33.08,1.34,128.3,42.8,31.49,4.3,724.2,6.02,63.7,0.82
11/11/2024 12:00,980.9,28.52,1.92,0.43,1.8,5.07,5.7,18.2,23.9,33.45,1.81,118.4,36.2,25.11,5.1,852.5,7.08,80.3,0.92
11/11/2024 13:00,980.2,29.8,1.4,0.32,1.12,3.12,4.6,15.4,20,37.41,1.1,90.2,29.6,22.14,0.9,795.1,4.84,100.8,0.77
11/11/2024 14:00,979.5,30.6,1.3,0.2,0.93,2.55,3.7,12.3,16,37.63,0.93,61.6,26.6,19.29,0.7,722.7,4.37,80.6,0.92
11/11/2024 15:00,979.1,30.86,1.05,0.25,1.07,3.01,3.8,12.9,16.7,36.46,1.04,63.4,29.6,17.94,0.7,548.3,4.31,100.6,0.9
11/11/2024 16:00,979.1,30.67,1.14,0.24,1.1,3.3,3.2,14.4,17.5,30.94,1.15,40.7,23.5,17.57,0.6,323.5,4.83,106.7,0.9
11/11/2024 17:00,979.1,29.3,1.63,0.38,1.59,5.05,4.1,20.6,24.8,21.97,1.75,56.8,20.1,18.77,0.8,57,7.7,106,0.99
11/11/2024 18:00,979.2,28.28,3.76,0.68,4.16,11.98,19.9,39.6,59.5,6.95,4.53,51.7,19.3,20.3,1.1,0.8,18.66,101.1,0.85
11/11/2024 19:00,979.5,27.44,6.76,1.06,8.12,21.16,37.7,47,84.7,2.79,8.07,69.6,15.1,22.36,4.1,0,33.66,135.1,0.48
11/11/2024 20:00,979.8,26.95,6.53,1.21,4.24,12.43,51.8,50.5,102.3,2.28,4.98,71,20.7,23.79,3.9,0,23.75,143.6,0.62
11/11/2024 21:00,980.2,25.43,7.34,1.6,4.58,13.22,115.7,57,172.8,2.29,5.32,94.3,15.9,26.24,4.2,0,24.18,94.8,0.33
11/11/2024 22:00,980,23.99,10.27,2.15,11.55,28.18,227.6,64.8,292.4,2.63,11.66,126.1,26.3,28.9,4.6,0,37.55,90.8,0.43
11/11/2024 23:00,980.1,23.34,9.89,2.46,13.76,31.99,305.2,71.3,376.5,3.11,16.52,171.3,33.3,30.14,4.9,0,37.39,96.6,0.42
11/12/2024 0:00,979.9,22.62,9.89,1.73,12.41,28.34,248.6,66.7,315.3,2.35,11.91,216.9,41.7,30.64,5,0,33.45,89.3,0.33
12/11/2024 1:00,979.8,22.03,7.45,0.86,9.99,23.71,184.4,60.6,244.9,2.31,9.28,227.1,45.1,31.73,5.9,0,28.19,89.4,0.34
12/11/2024 2:00,979.7,21.4,6.22,0.63,8.67,21.3,181.3,60.1,241.3,2.52,8.63,212.3,50.2,33.03,3.2,0,24.81,87.2,0.31
12/11/2024 3:00,979.6,20.53,5.43,0.44,6.69,17.6,172.6,61,233.6,2.27,6.96,202.5,54.2,35.08,2.5,0,22.3,,
12/11/2024 4:00,979.5,20.19,5.5,0.37,7.56,19.44,166.1,61,227.1,2.24,8.12,210.8,44.4,36.15,2.6,0,22.75,,
12/11/2024 5:00,979.7,19.87,6.43,0.85,6.81,18.03,240.4,61.1,301.4,2.42,7.21,178.5,49,38.84,2.6,0,22.9,274.4,0.32
12/11/2024 6:00,980.1,20.07,9.16,1.11,4.85,14.19,250.8,57.6,308.4,2.03,5.58,214.5,52.2,38.35,2.4,0,27.29,270.5,0.42
12/11/2024 7:00,980.4,19.61,8.91,1.56,4.59,13.84,271.4,57.1,328.5,2.33,5.54,274.9,60.2,39.79,5.5,19.2,25.54,268.7,0.33
12/11/2024 8:00,980.9,22.04,9.94,2.33,5.37,15.57,333.6,67.3,400.9,2.22,6.36,310.6,58.5,34.47,5.7,72.1,28.16,249.6,0.42
12/11/2024 9:00,981.2,25.05,10.2,1.99,5.59,15.97,266.5,83.5,350,2.83,6.56,341.8,69.3,29.15,5.4,260.9,28.58,294.7,0.11
12/11/2024 10:00,981.2,27.34,6.67,0.84,4.12,11.46,38.2,55.4,93.7,11.95,4.61,355.4,78.2,26.64,4.4,309.6,20.99,160.3,0.72
12/11/2024 11:00,980.5,28.55,3.98,0.52,2.49,6.86,14,41.3,55.3,27.97,2.64,236.5,72.3,25.4,4.7,734.9,12.95,145.4,0.95
12/11/2024 12:00,979.8,29.61,3.31,0.28,1.87,5.39,7.5,26.7,34.3,37.05,1.95,167.3,62.5,21.76,4.6,869.7,11.34,136.1,1.06
12/11/2024 13:00,979.1,30.71,2.16,0.1,0.94,2.91,4.1,14.3,18.4,42.29,1.07,132.9,49.6,17.07,2.5,813.9,7.35,129.7,1.13
12/11/2024 14:00,978.5,31.05,1.66,-0.07,0.74,2.43,4.3,9.3,13.6,37.97,0.86,86.2,40.2,15.38,1.9,740.4,5.31,108.8,1.18
12/11/2024 15:00,978.3,31.31,1.25,-0.1,0.54,1.75,2.9,9.1,12,38.31,0.61,56.4,30.5,14.11,2.2,564.4,3.86,129.5,1.14
12/11/2024 16:00,978.3,30.7,1.24,-0.08,0.55,1.81,3.4,12.8,16.1,34.93,0.63,46.3,25.2,13.94,2.8,334.8,4.06,124,1.28
12/11/2024 17:00,978.5,29.5,1.91,0.08,0.95,3.13,4.4,26,30.4,23.89,1.08,27.6,24.8,15.4,3.6,57.1,6.7,119.1,0.87
12/11/2024 18:00,978.9,28.44,3.06,0.26,1.6,5.33,5.9,37.6,43.5,15.72,1.92,36,18.8,16.98,4.4,0.8,10.35,126.6,0.84
12/11/2024 19:00,979.3,27.43,4.57,0.73,2.39,7.17,32.8,52.6,85.4,4.62,2.68,53.3,14.7,19.03,5.8,0,17.25,113.4,0.55
12/11/2024 20:00,979.6,25.44,9.17,1.7,10.83,26.9,160.9,66.6,227.5,2.27,11.74,73.5,20.9,22.38,6,0,40.02,86.6,0.36
12/11/2024 21:00,979.7,24.45,12.49,2.94,17.02,41.11,308.4,76.4,384.8,2.67,18.84,98.7,25.9,24.69,6.9,0,51.87,64.1,0.29
12/11/2024 22:00,979.7,23.63,14.71,2.84,19.52,47.98,378.2,84.3,462.5,2.84,22.55,154.4,23.7,26.37,7.2,0,60.57,,
12/11/2024 23:00,979.5,23.19,13.29,3.32,17.24,41.78,458.4,89.2,547.6,2.67,20.37,202.8,51.4,27.72,7.3,0,50.66,43,0.45
12/12/2024 0:00,979.3,22.36,15.09,3.72,20.96,50.59,460,84.9,544.9,3.44,25.32,225.6,59.1,29.88,7.9,0,62.96,,
13/11/2024 01:00,979.1,21.86,15.69,3.32,22.82,56.49,460,83.9,543.9,2.98,29.15,245.8,66.4,30.93,5.3,0,69.38,59.4,0.4
13/11/2024 02:00,979.1,21.67,12.42,1.35,18.14,42.72,237.9,63.8,301.8,2.52,19.39,252.2,59.4,29.93,2,0,53.47,83.5,0.33
13/11/2024 03:00,978.9,20.73,8.86,0.93,13.11,29.89,209.5,59.9,269.3,2.91,13.11,242.3,63.2,32.29,0.6,0,38.16,308.5,0.17
13/11/2024 04:00,979.1,20.34,9.65,1.28,11.82,27.59,216.9,58,274.9,2.7,11.9,218.4,64.8,33.68,0.6,0,36.62,260.1,0.34
13/11/2024 05:00,979.1,20.09,9.59,1.34,6.78,18.64,253.2,60.1,313.3,2.11,7.4,189.5,52,34.66,0.5,0,30.29,265.7,0.36
13/11/2024 06:00,979.4,19.75,8.47,1.29,5.03,14.93,284,62.8,346.8,2.29,5.9,201.8,60,35.05,0.7,0,25.93,272,0.43
13/11/2024 07:00,979.8,19.43,9.86,1.83,5.3,15.56,318,60.7,378.6,2.13,6.22,263.2,51.4,36.24,3,18.4,29.1,260.4,0.32
13/11/2024 08:00,980.2,21.7,10.59,2.47,5.47,16.13,364.7,68.2,433,1.94,6.49,303.5,60.9,32.85,3.1,71,29.67,261.1,0.3
13/11/2024 09:00,980.5,25.41,12,2.19,7.17,18.99,261.4,95.4,356.7,2.41,7.85,296,70.6,24.86,3.3,273.3,33.45,133.3,0.34
13/11/2024 10:00,980.4,27.98,8.79,1.59,8.66,20.45,139.7,105.8,245.5,4.19,8.32,281,83.6,20.16,3.2,340.2,33.73,159.4,0.54
13/11/2024 11:00,980,29.22,6.06,0.41,5.18,11.97,19.4,36.6,56.1,19.3,4.9,247.7,73.9,17.67,2.7,746.2,20.97,154.9,1.1
13/11/2024 12:00,979.3,30.22,2.37,0.09,1.97,5.86,6.2,16.3,22.4,31.85,2.14,161.3,50.9,15.5,2.8,864.6,10.11,186.4,0.59
13/11/2024 13:00,978.4,30.84,1.98,-0.02,1.68,4.96,5.1,13.7,18.9,41.48,1.81,99.9,37,13.79,0.5,800.2,9.38,252.5,0.66
13/11/2024 14:00,977.9,31.63,1.67,-0.18,1.5,4.2,3.3,14.4,17.7,46.29,1.52,120,34.6,12.3,0.1,717.7,8.56,262.1,0.63
13/11/2024 15:00,977.7,31.47,1.24,-0.15,0.8,2.02,3.3,14.9,18.2,49.17,0.74,126.2,31.5,11.32,0,545.7,4.65,246,0.5
13/11/2024 16:00,977.6,31.28,1.58,-0.06,2.88,7.75,2.4,15.7,18.1,49.59,2.97,69.7,25,11.01,-0.2,313.8,12.85,239.6,0.52
13/11/2024 17:00,977.6,29.23,1.8,0.08,1.29,3.88,1.7,22.8,24.4,40.58,1.42,61,24.5,12.83,0,55.3,8.13,166.6,0.07
13/11/2024 18:00,977.8,27.64,2.63,0.1,1.85,5.73,4.6,40.8,45.4,16.87,2.1,69.1,23.1,13.98,0.7,0,10.27,109.7,0.46
13/11/2024 19:00,,,6.15,1.01,7.5,17.93,94.8,64,158.8,2.31,7.56,77.9,17.5,,3.9,,27.06,100.4,0.47
13/11/2024 20:00,978.1,26.41,10.02,1.11,14.27,33.67,94.9,60.4,155.4,2.4,14.85,92.1,20,16.08,5.5,0,47.66,135.4,0.53
13/11/2024 21:00,978.3,26.09,8.24,0.81,5.33,15.11,58.8,50.8,109.6,2.61,5.63,101.8,21.3,17.32,4,0,25.73,155.9,0.56
13/11/2024 22:00,978.2,24.87,7.58,1.09,6.23,16.98,71.2,51.3,122.4,2.91,6.91,104.7,22.6,19.41,3.1,0,26.73,233.3,0.24
13/11/2024 23:00,978.2,23.96,7.93,1.23,6.86,18.47,109.9,53.3,163.2,2.16,7.4,128,32.3,20.66,2.7,0,27.92,305.1,0.22
13/11/2024 24:00,978.3,23.51,8.11,1.02,5.45,15.21,100.2,54.2,154.4,3.04,5.49,131,27.9,22.56,2.3,0,26.87,11.7,0.41
14/11/2024 01:00,978.3,22.62,4.54,0.41,2.37,7.54,14.9,43.5,58.4,10,2.83,178.2,30.6,30.6,2.3,0,13.51,52.4,0.65
14/11/2024 02:00,978.3,21.39,2.23,0.14,0.81,2.7,1,30.1,31.1,23.83,0.92,169,35.4,40.36,0.5,0,5.55,39.1,0.34
14/11/2024 03:00,978.3,20.54,1.9,0.06,0.86,2.73,0.8,27.3,28.1,26.4,0.9,140.9,33.9,44.94,-0.5,0,6.24,21,0.35
14/11/2024 04:00,978.5,20.06,1.92,0.08,0.67,2.04,0.9,29.1,30.1,24.62,0.64,103,39.5,49.89,-0.8,0,4.53,31.5,0.41
14/11/2024 05:00,978.7,19.62,1.81,0.05,0.7,2.13,2.1,29.6,31.7,24.35,0.71,111,42.3,55.64,-0.6,0,4.34,39.2,0.46
14/11/2024 06:00,979.1,19.12,2.06,0.17,0.79,2.5,16,60.1,76.2,2.88,0.85,106.4,54.5,53.93,-0.4,0,4.65,13.7,0.35
14/11/2024 07:00,979.7,18.81,2.95,0.42,1.11,3.6,19.7,57.5,77.2,3.61,1.26,121,46.1,56.41,1,18.6,7.16,33.6,0.33
14/11/2024 08:00,980.2,20.2,3.8,0.44,1.33,4.31,11.3,48.2,59.5,13.51,1.54,122.9,39.6,50.19,1.5,74.6,9.57,51.6,0.61
14/11/2024 09:00,980.6,21.26,2.59,0.39,0.92,2.88,5.8,28.6,34.4,30.11,1.03,122.9,49.6,41.36,2.6,281.1,6.6,65.2,0.95
14/11/2024 10:00,980.9,22.82,2.14,0.38,1.36,3.77,6.6,31.5,38.1,32.59,1.36,121.4,50.6,38.66,3.5,337.8,6.23,56.3,0.79
14/11/2024 11:00,980.5,24.26,1.87,0.33,1.38,3.86,4.7,26.8,31.4,42.56,1.38,103.4,38.9,35.69,4,699.6,5.97,55.1,0.79
14/11/2024 12:00,979.7,25.98,2.06,0.26,1.43,3.76,4.5,27.7,32.2,49.43,1.36,119.9,46.1,30.97,3.9,806.6,7.52,64.7,0.58
14/11/2024 13:00,978.9,27.15,2.41,0.19,2.79,7.27,6,27.8,33.7,54.56,2.73,110.2,41.9,26.79,0.9,755.2,11.27,121,0.81
14/11/2024 14:00,978.3,28.38,2.62,0.1,2.56,6.65,2.9,26.9,29.8,65.92,2.43,100.1,37.4,24.09,1,671.6,11.17,144.6,0.3
14/11/2024 15:00,978.1,28.31,2.29,0.06,2.27,5.69,2,23.1,25.1,67.72,2.13,96.6,40.8,23.09,2.2,497.2,9.34,99,0.56
14/11/2024 16:00,978,28.01,2.04,0.04,2.07,5.49,1.4,23.1,24.5,62.17,1.99,97.8,33.5,22.55,4.1,281.2,7.81,78.8,0.62
14/11/2024 17:00,978.2,26.86,2.16,0.14,2.05,5.5,1.5,39.4,40.8,42.76,1.99,81.9,35.4,24,5.1,51.2,7.77,90.6,0.64
14/11/2024 18:00,978.5,25.88,3,0.25,3.11,8.71,1.9,47.9,49.8,28.9,3.23,118.6,33.6,25.34,5.2,0.6,11.37,76.5,0.8
14/11/2024 19:00,978.9,25.15,3.2,0.29,2.01,5.89,2,37.4,39.4,32.56,2.03,119.9,27.6,26.29,8.3,0,9.73,60.6,1.13
14/11/2024 20:00,979.5,24.02,2.54,0.25,1.06,3.53,3.7,35.6,39.3,25.62,1.23,112.6,30.3,28.03,6.8,0,7.27,54.3,1.09
14/11/2024 21:00,979.7,22.97,2.35,0.36,0.96,3.29,2.2,29.6,31.9,28.28,1.09,128.7,34.8,30.08,5.7,0,6.47,54.9,1.01
14/11/2024 22:00,979.9,22.07,2.95,0.43,1.26,4.33,2.8,36.2,39,21.25,1.48,138.8,31.4,32.49,5.3,0,7.9,56,0.68
14/11/2024 23:00,980.1,20.99,2.98,0.37,1.17,3.92,2.4,38.2,40.7,16.05,1.28,127.9,32.2,34.84,4.8,0,7.89,78.3,0.59
14/11/2024 24:00,980,20.16,2,0.28,1.36,3.72,2.2,35.1,37.3,16.41,1.27,96,30.7,35.53,4.3,0,5.07,87,0.57
15/11/2024 01:00,979.9,19.56,1.72,0.38,1.92,4.88,0.9,28.5,29.4,22,1.55,84.2,25.5,35.23,3.1,0,5.01,95.9,0.76
15/11/2024 02:00,979.7,19.22,1.56,0.17,1.28,4.12,0.6,26.5,27.1,22.49,1.44,73.9,26.3,35.5,1.3,0,8.05,96.6,0.66
15/11/2024 03:00,979.7,18.3,1.57,0.13,1.31,4.23,3,38.1,41.1,11.94,1.48,60.8,22.9,37.61,0.3,0,7.22,95,0.52
15/11/2024 04:00,979.8,17.41,2.34,0.26,2.65,7.47,24,50.3,74.3,3.28,2.68,51.5,17.2,40.03,0.5,0,9.85,92.1,0.38
15/11/2024 05:00,980,16.97,2.57,0.27,3.65,9.73,30.6,50.7,81.2,2.37,3.52,61.8,23,40.33,0.5,0,10.52,87.6,0.37
15/11/2024 06:00,980.4,16.44,2.52,0.29,3.44,9.31,54,53.7,107.7,2.42,3.43,63.8,21.7,41.74,0.9,0,10.42,76,0.31
15/11/2024 07:00,980.8,16.52,3.5,0.5,4.37,11.14,62.5,53.8,116.3,2.73,4.18,78.7,31.5,42.27,4,17.6,14,74.9,0.35
15/11/2024 08:00,981.3,18.62,3.87,0.38,4.15,11.54,18.3,38.5,56.7,12.49,4.42,95.2,28.2,35.78,4.4,70.6,20.5,87.2,0.46
15/11/2024 09:00,981.7,20.64,1.53,0.25,1.52,4.52,3.3,17.3,20.6,34.63,1.57,77.6,22.6,29.28,4.7,286.3,7.39,97.9,0.64
15/11/2024 10:00,981.8,22.08,1.26,0.3,2.32,5.84,3.9,15.9,19.8,38.92,2.06,81.5,33,26.69,5.2,353,6.22,98,0.98
15/11/2024 11:00,981.4,23.5,1.11,0.26,1.19,3.17,3.4,14.3,17.7,45.77,1.1,73.1,31.9,25.52,6.1,724.6,3.29,104.2,0.97
15/11/2024 12:00,980.6,24.57,2.01,0.15,0.79,1.94,3.1,11.7,14.8,51.97,0.7,64.4,25.3,25.14,10.9,844.5,3.05,123.5,0.97
15/11/2024 13:00,979.8,25.37,1.5,0.1,0.32,0.77,2.4,7.9,10.3,58.88,0.28,63.5,30.7,24.07,3.7,786.8,2.13,130.3,1.19
15/11/2024 14:00,979.2,26.57,1.46,0.13,0.31,0.83,2,9.4,11.4,57.36,0.31,56.9,25.5,21.94,2.2,713.7,2.52,127.8,0.92
15/11/2024 15:00,978.8,27.21,1.49,0.26,0.4,1.13,2,11.9,13.9,59.21,0.39,34.7,24.8,21.18,1.7,540.6,3.24,119.8,0.78
15/11/2024 16:00,978.8,27.05,1.8,0.28,0.47,1.41,2.6,15.3,18,58.11,0.51,59.1,19.3,22.03,1.7,315.9,3.89,128.3,1.12
15/11/2024 17:00,979,25.93,1.99,0.38,0.51,1.6,1.8,24.7,26.5,49.43,0.58,55.1,19.6,23.89,1.2,49.7,4.5,123.9,1.01
15/11/2024 18:00,979.3,24.98,3.02,0.44,0.97,3.25,1.9,34.3,36.1,41.36,1.16,67,13.9,25.48,2,0.6,8,116.3,0.89
15/11/2024 19:00,979.8,23.99,3.68,0.63,1.44,4.69,3.1,51.5,54.5,21.52,1.67,85.8,15.6,27,5.7,0,10.75,106.1,0.72
15/11/2024 20:00,980.2,22.25,5.09,0.77,4.34,13.04,18.2,68.9,87.1,3.95,5.12,82.5,24.2,30.13,6,0,20.6,90.1,0.5
15/11/2024 21:00,980.4,21.48,5.25,0.94,7.42,19.56,42.8,71,113.7,2.8,7.77,103.2,27.5,31.14,7.5,0,27.31,92.1,0.46
15/11/2024 22:00,980.5,21.19,6.06,1.12,7.52,20.13,61.6,72.5,134.2,2.48,8.29,136.4,26.6,30.39,7.4,0,28.12,104.7,0.47
15/11/2024 23:00,980.7,20.69,6.36,0.92,4.9,13.88,45.3,68.2,113.5,2.79,5.59,132.7,30.1,30.62,7.7,0,23.9,80.5,0.42
15/11/2024 24:00,980.7,19.74,5.55,0.88,5.22,14.1,43,61.2,104.2,4.32,5.23,145.9,41.6,32.83,7.3,0,22.15,101.2,0.5
16/11/2024 01:00,980.4,20.71,5.5,,2.81,7.99,4.3,41.1,45.4,12.73,3.04,123.9,38.6,30.75,6.9,0,13.79,147.5,0.79
16/11/2024 02:00,980.2,20.04,3.57,,1.39,4.62,1.7,36.5,38.1,14.48,1.69,100.6,32.6,32.51,2,0,9.38,147.8,0.87
16/11/2024 03:00,980.1,19.67,2.37,,0.78,2.52,0.5,24.1,24.6,26.33,0.88,78.8,35.6,33.69,1,0,5.84,135.5,0.66
16/11/2024 04:00,980.1,18.59,2.06,,0.68,2.2,13.6,36.7,50.3,14.06,0.77,88.3,30.5,35.74,0.8,0,5.29,100.2,0.33
16/11/2024 05:00,980.1,18.35,4.06,,2.43,6.86,11.1,44.2,55.2,7.69,2.8,77.8,34,36.54,0.5,0,10.69,138.9,0.54
16/11/2024 06:00,980.2,18.37,3.16,,1.22,4.11,8,47.5,55.5,5.85,1.52,129.3,34.8,35.18,1.3,0,9.25,157,0.79
16/11/2024 07:00,980.6,18.22,3.69,,1.43,4.82,21.8,50.8,72.6,4.73,1.77,116.6,35.7,35.59,4.6,16.2,10.28,148.2,0.84
16/11/2024 08:00,981,19.7,4.34,,1.8,5.86,32.2,53.9,86.1,8.15,2.19,147.6,29.4,33.59,4.1,79.6,12.04,150.6,0.76
16/11/2024 09:00,981.4,21.9,3.75,,1.51,4.9,14.1,42.8,56.8,24.36,1.74,126.6,40.2,30.38,4.5,300.6,10.53,154.3,1.37
16/11/2024 10:00,981.6,24.22,3.7,,1.8,5.36,8.7,33.3,42,35.6,1.86,143.4,52.3,26.92,4,363.7,9.43,161.3,0.97
16/11/2024 11:00,981.2,26.12,3.04,,1.64,5.14,4.8,21.1,25.9,49.24,1.9,154.1,47.9,23.06,3.7,722,9.68,156.6,1.19
16/11/2024 12:00,980.3,27.32,2.27,0.11,1.37,4.43,5,17,21.9,48.8,1.61,119.6,43.1,18.08,3.2,856.3,10.57,214.8,1.19
16/11/2024 13:00,979.5,28.11,1.95,0.01,1.7,5.63,4.5,15.4,19.9,50.58,1.9,92.8,30.2,15.15,0.9,794.6,10.58,207,1.22
16/11/2024 14:00,978.8,28.98,1.75,-0.04,1.88,6.17,2.5,10.7,13.2,54.15,2.18,63.1,28.5,14,0.4,724.5,12.61,191.3,0.87
16/11/2024 15:00,978.3,29.32,1.76,0.05,2.07,6.7,1.7,9.1,10.8,55.41,2.32,59.7,19.9,14.08,0.3,539.9,13.35,158.2,0.81
16/11/2024 16:00,978,29.14,1.42,0.08,1.13,3.88,1.8,12.2,14.1,50.55,1.35,46,19.8,13.76,0.2,312.4,8.15,170.3,0.56
16/11/2024 17:00,978.1,27.55,2.19,0.23,1.32,4.51,3.3,26,29.3,35.2,1.58,48.7,15.2,15.4,0.3,49.3,9.18,131.8,0.65
16/11/2024 18:00,978.4,26.09,3.41,0.27,2.06,6.75,3.2,37,40.2,25.48,2.48,60.7,11.7,18.52,0.2,0.6,12.36,106.1,0.92
16/11/2024 19:00,978.7,25.29,4.04,0.46,1.85,6.2,7.1,48.1,55.2,13.33,2.26,69,15.5,20.38,2.7,0,11.58,122.6,0.9
16/11/2024 20:00,979.1,24.71,5.52,0.46,2.18,7.01,10.8,51.4,62.2,8.73,2.63,72.6,14.4,21.68,2.2,0,14.68,137.5,0.94
16/11/2024 21:00,979.4,23.75,6.14,0.58,3.85,11.42,16.9,54.7,71.6,5.6,4.46,66.8,19.9,23.64,2.4,0,21.82,145,0.74
16/11/2024 22:00,979.3,22.93,6.52,0.8,4.08,12.19,39.9,58.6,98.5,2.93,4.47,94,20.6,25.4,2.1,0,23.95,126.8,0.52
16/11/2024 23:00,979.1,22.46,7.16,0.92,4.35,12.7,46.4,57.8,104.2,2.61,5.06,104.5,22.9,26.6,2.4,0,23.94,133.8,0.54
16/11/2024 24:00,979,22.14,5.95,0.68,4.79,13.78,30.2,55.3,85.5,2.99,5.45,107.9,26.8,27.05,2,0,21.69,129.6,0.47
17/11/2024 01:00,978.8,21.3,4.91,0.79,4.15,12.17,13.8,52.8,66.6,3.12,4.16,111.6,25.4,28.97,3.6,0,18.23,118.6,0.35
17/11/2024 02:00,978.7,20.9,4.22,0.5,3.22,9.96,6.8,50.2,57,4.51,3.86,97.6,24.3,30.63,2.2,0,15.03,136.3,0.38
17/11/2024 03:00,978.5,20.68,4.27,0.41,2.53,8.04,4.6,50.1,54.7,4.56,3.06,123.4,29.5,31.78,0.9,0,12.6,143.8,0.37
17/11/2024 04:00,978.4,20.64,4.44,0.32,2.18,6.85,1.1,39.9,40.9,12.91,2.57,97.7,28.2,32.51,1.2,0,11.77,149.8,0.47
17/11/2024 05:00,978.5,20.01,3.19,0.35,1.62,5.29,5.1,50.4,55.5,5.08,1.94,86.7,27.6,34.35,0.9,0,9.35,133.4,0.34
17/11/2024 06:00,978.8,18.36,4.36,0.91,2.08,6.34,89.1,57.4,146.5,3,2.3,72.7,30.6,39.36,1.5,0,12.93,74.9,0.23
17/11/2024 07:00,979.3,17.29,11.13,1.92,8.93,21.35,240.1,67.4,307.5,2.31,8.86,83.7,33.5,43.21,4.1,16.8,35.76,76,0.3
17/11/2024 08:00,979.8,19.74,10.67,1.91,8.83,21.24,168.8,65.6,234.4,2.36,8.92,142.3,30.8,38.74,4.1,80.5,34.08,97.6,0.36
17/11/2024 09:00,980.2,23.4,9.19,1.48,6.92,17.65,80.3,63.3,143.7,4.45,7.23,160.6,42.7,30.1,4.3,287.3,29.17,163.3,0.47
17/11/2024 10:00,980.3,26.03,6.13,0.84,3.08,8.87,19.6,40.4,60,17.72,3.3,153.1,49.3,26.98,3.8,349.3,16.62,172.1,0.68
17/11/2024 11:00,979.8,27.59,3.01,0.56,1.77,5.38,5.5,15.6,21.1,37.31,1.98,156.9,38.1,23.53,3.9,705.8,10.13,209.9,0.94
17/11/2024 12:00,979.1,28.89,1.84,0.37,1.51,5.05,3.4,11,14.5,45.75,1.78,110.4,38,18.6,4.1,829.8,10,238.1,0.94
17/11/2024 13:00,978.3,29.53,1.8,0.34,0.87,2.99,7.5,13.6,21,48.17,1.07,76.2,32.9,16.39,2,777.5,7.03,175.1,0.63
